,date,home_team,away_team,home_shots,away_shots,odds_h,odds_d,odds_a,league,season,prob_h,prob_d,prob_a,home_adj_shots,home_adj_shots_conc,away_adj_shots,away_adj_shots_conc
8006,2023-10-28,Sassuolo,Bologna,17.0,9.0,2.76,3.64,2.73,serie_a,2324,0.36111111111111116,0.2738095238095238,0.36507936507936506,15.160528566433564,14.4,9.761020477382814,12.4
8007,2023-10-28,Lecce,Torino,11.0,10.0,2.85,3.12,2.94,serie_a,2324,0.3468790415900892,0.31686066299094684,0.336260295418964,11.30845381970149,12.6,10.93928751162944,10.6
8008,2023-10-28,Juventus,Verona,30.0,7.0,1.41,5.2,10.5,serie_a,2324,0.7115211697095274,0.19293170178662183,0.0955471285038508,13.976847054235545,10.4,12.061948758739755,11.6
8009,2023-10-29,Cagliari,Frosinone,24.0,10.0,2.38,3.6,3.22,serie_a,2324,0.41662473583576537,0.275435242024756,0.30794002213947874,13.55253628892007,13.0,11.504853326177093,15.4
8010,2023-10-29,Monza,Udinese,10.0,10.0,2.17,3.65,3.76,serie_a,2324,0.4604797390927972,0.27376466680311506,0.2657555941040877,12.916850774669532,12.6,15.807632010257015,13.4
8011,2023-10-29,Inter,Roma,19.0,3.0,1.7,4.1,5.8,serie_a,2324,0.5855700566362965,0.2427973405565132,0.17163260280719037,15.532073595308546,9.4,14.58043163015608,11.2
8012,2023-10-29,Napoli,Milan,17.0,20.0,2.32,3.5,3.5,serie_a,2324,0.42997542997543,0.285012285012285,0.285012285012285,21.013298816811847,10.8,10.88340071264549,12.0
8013,2023-10-30,Empoli,Atalanta,9.0,18.0,5.25,4.1,1.77,serie_a,2324,0.19060000787928927,0.24406098569908996,0.5653390064216208,11.611157378255038,17.6,10.931357502459845,10.8
8014,2023-10-30,Lazio,Fiorentina,11.0,9.0,2.38,3.6,3.34,serie_a,2324,0.421285720292069,0.27851667063753455,0.3001976090703965,10.945615285342729,11.6,13.815719177554996,12.0
8015,2023-11-03,Bologna,Lazio,6.0,11.0,2.78,3.2,2.88,serie_a,2324,0.352854692477334,0.30654251408968386,0.34060279343298205,10.097802762975842,13.4,11.959235327640679,10.2
8016,2023-11-04,Salernitana,Napoli,10.0,21.0,8.0,5.1,1.47,serie_a,2324,0.12483141016034766,0.195813976722114,0.6793546131175383,11.040534313312829,13.2,20.846184853172637,13.8
8017,2023-11-04,Atalanta,Inter,14.0,10.0,3.51,3.6,2.23,serie_a,2324,0.28177022459487633,0.2747259689800044,0.4435038064251193,12.15090000786282,10.4,15.475792721910086,8.6
8018,2023-11-04,Milan,Udinese,14.0,12.0,1.5,4.8,8.0,serie_a,2324,0.6666666666666666,0.20833333333333334,0.125,14.593605957662868,13.4,13.625826779185047,14.2
8019,2023-11-05,Verona,Monza,16.0,12.0,3.35,3.4,2.44,serie_a,2324,0.2977745872218234,0.29339554917444366,0.40882986360373297,11.707330473859423,15.8,11.859891611786841,13.0
8020,2023-11-05,Cagliari,Genoa,12.0,8.0,2.83,3.34,2.8,serie_a,2324,0.3498926227729514,0.296465904924387,0.3536414723026616,14.52509965450954,13.0,10.139109685983728,11.2
8021,2023-11-05,Roma,Lecce,15.0,15.0,1.61,4.1,6.8,serie_a,2324,0.6137049021550111,0.24099143718769953,0.1453036606572894,12.935532918136655,12.4,10.132924634426796,13.0
8022,2023-11-05,Fiorentina,Juventus,25.0,4.0,3.05,3.48,2.62,serie_a,2324,0.3288869009400273,0.28824857697329975,0.38286452208667293,14.119423066320746,10.2,17.671635409623953,8.2
8023,2023-11-06,Frosinone,Empoli,17.0,10.0,2.16,3.64,3.6,serie_a,2324,0.4559118236472945,0.2705410821643286,0.27354709418837675,11.815935318641007,16.4,12.002332678699698,16.6
8024,2023-11-06,Torino,Sassuolo,21.0,5.0,2.21,3.6,3.6,serie_a,2324,0.4488778054862843,0.2755610972568579,0.2755610972568579,8.548507179507736,10.6,15.082357774289,13.2
8025,2023-11-10,Sassuolo,Salernitana,29.0,9.0,1.75,4.32,5.0,serie_a,2324,0.5697705091005012,0.2308098127143234,0.19941967818517545,12.708307122102827,14.8,10.401029962620719,14.8
8026,2023-11-10,Genoa,Verona,16.0,7.0,2.09,3.45,4.75,serie_a,2324,0.48880702748654015,0.29611788041938225,0.21507509209407763,9.723718140957242,11.0,12.532522619693083,16.6
8027,2023-11-11,Lecce,Milan,14.0,10.0,5.33,3.86,1.78,serie_a,2324,0.18603920719159533,0.2568883353189646,0.5570724574894401,12.77609338084787,13.2,13.35566540257544,12.6
8028,2023-11-11,Juventus,Cagliari,18.0,11.0,1.41,5.2,10.0,serie_a,2324,0.7081381414097396,0.19201438065148707,0.0998474779387733,16.436834519149418,12.8,14.050525003625376,11.2
8029,2023-11-11,Monza,Torino,12.0,12.0,2.55,3.28,3.2,serie_a,2324,0.3884529977794227,0.30199851961509994,0.3095484826054774,11.393339036063114,14.8,11.03586526269844,10.4
8030,2023-11-12,Napoli,Empoli,18.0,8.0,1.26,7.4,13.0,serie_a,2324,0.7891455571597322,0.1343680273001706,0.07648641554009714,19.278481983698395,13.2,11.61276736255993,17.2
8031,2023-11-12,Fiorentina,Bologna,12.0,11.0,2.12,3.7,3.8,serie_a,2324,0.4692923898531375,0.2688918558077436,0.2618157543391188,18.444085215528155,8.8,9.769771211625054,13.2
8032,2023-11-12,Udinese,Atalanta,13.0,8.0,3.82,3.64,2.08,serie_a,2324,0.2573347472605161,0.27006009190526686,0.47260516083421705,9.942668353748276,12.4,14.199390112366459,10.2
8033,2023-11-12,Lazio,Roma,7.0,8.0,3.13,3.25,2.68,serie_a,2324,0.3193880656670664,0.30759527555012856,0.3730166587828051,13.27326888761254,10.0,12.843454137309152,13.8
8034,2023-11-12,Inter,Frosinone,21.0,12.0,1.21,8.3,15.0,serie_a,2324,0.8153615424413693,0.11886595980169357,0.06577249775693712,16.452909609932178,8.8,12.243825146962038,14.6
8035,2023-11-25,Salernitana,Lazio,13.0,13.0,5.0,3.85,1.83,serie_a,2324,0.19876994258791666,0.2581427825817099,0.5430872748303733,9.297637812762781,17.4,11.376614610976873,8.8
8036,2023-11-25,Atalanta,Napoli,16.0,11.0,2.77,3.66,2.73,serie_a,2324,0.36081770613279607,0.27307788141744394,0.36610441244976005,12.833220986215835,11.8,18.677539675783795,13.0
8037,2023-11-25,Milan,Fiorentina,9.0,20.0,2.17,3.62,3.75,serie_a,2324,0.4591127540339355,0.27521399896509396,0.26567324700097067,13.166958845663249,12.8,18.22959579702796,9.8
8038,2023-11-26,Cagliari,Monza,17.0,12.0,2.96,3.58,2.65,serie_a,2324,0.3396973624846927,0.28086709300410345,0.3794355445112039,15.197873128717285,12.0,11.73826621949037,13.4
8039,2023-11-26,Empoli,Sassuolo,11.0,17.0,2.82,3.85,2.55,serie_a,2324,0.3523173817085644,0.2580610432254939,0.38962157506594186,10.382634864659266,16.6,13.41924972580106,14.0
8040,2023-11-26,Frosinone,Genoa,9.0,13.0,2.56,3.45,3.09,serie_a,2324,0.38902816855150363,0.2886701772440143,0.32230165420448204,13.434843692470604,16.6,10.037678884120615,10.2
8041,2023-11-26,Roma,Udinese,12.0,6.0,1.67,4.05,6.2,serie_a,2324,0.5946361967911905,0.24519566633118228,0.16016813687762713,13.814604145665646,13.6,11.020303964773651,12.4
8042,2023-11-26,Juventus,Inter,4.0,8.0,3.54,3.36,2.38,serie_a,2324,0.2824087807772175,0.2975378226045684,0.4200533966182142,18.835633767054844,12.0,16.611651547248016,8.8
8043,2023-11-27,Verona,Lecce,19.0,14.0,2.77,3.23,3.05,serie_a,2324,0.3615614138752381,0.31006969549052926,0.32836889063423264,13.024445384973408,18.2,12.731232853715785,12.2
8044,2023-11-27,Bologna,Torino,13.0,9.0,2.42,3.33,3.45,serie_a,2324,0.41183176142901695,0.2992891479454117,0.2888790906255713,10.576313488309529,13.2,12.092466369886372,11.8
8045,2023-12-01,Monza,Juventus,16.0,18.0,4.4,3.59,2.03,serie_a,2324,0.2276289445490806,0.27898812145291213,0.49338293399800726,11.923758809234348,15.2,15.058246075712509,11.6
8046,2023-12-02,Genoa,Empoli,21.0,9.0,2.07,3.6,4.33,serie_a,2324,0.48707781433673614,0.28006974324362327,0.2328524424196406,11.157492227422988,9.6,8.614092266276327,17.8
8047,2023-12-02,Lazio,Cagliari,10.0,9.0,1.68,4.2,6.0,serie_a,2324,0.5952380952380953,0.2380952380952381,0.16666666666666669,10.842701153761038,9.0,14.182759317913366,12.2
8048,2023-12-02,Milan,Frosinone,10.0,15.0,1.49,5.0,8.0,serie_a,2324,0.6737409466060299,0.20077480208859694,0.12548425130537308,12.508303012344676,15.4,13.007565410672012,16.0
8049,2023-12-03,Lecce,Bologna,14.0,11.0,3.19,3.37,2.58,serie_a,2324,0.3141668864791817,0.2973864593081868,0.3884466542126316,12.732493605478735,13.2,10.581605346045553,12.2
8050,2023-12-03,Fiorentina,Salernitana,22.0,11.0,1.5,4.9,7.5,serie_a,2324,0.6639566395663956,0.20325203252032517,0.13279132791327913,18.441895512263393,8.4,10.52589729147851,16.8
8051,2023-12-03,Udinese,Verona,12.0,13.0,1.79,3.83,5.5,serie_a,2324,0.557781267128638,0.2606862841149509,0.18153244875641128,10.698461066289248,11.2,13.93405362341034,18.8
8052,2023-12-03,Sassuolo,Roma,8.0,15.0,4.1,3.91,1.99,serie_a,2324,0.24337444363468028,0.25520082324864174,0.5014247331166779,13.613099631943015,13.6,13.717042104557034,11.6
8053,2023-12-03,Napoli,Inter,15.0,11.0,3.0,3.66,2.53,serie_a,2324,0.33272966388547526,0.2727292326930125,0.3945411034215123,18.722408399684557,13.8,15.566303040394365,8.0
8054,2023-12-04,Torino,Atalanta,9.0,10.0,3.2,3.39,2.53,serie_a,2324,0.31164541599595935,0.294178563771997,0.3941760202320435,11.641519704807221,11.0,13.472181838667478,11.6
8055,2023-12-08,Juventus,Napoli,11.0,13.0,2.5,3.42,3.45,serie_a,2324,0.40722716918616697,0.2976806792296542,0.29509215158417895,15.138770488262077,13.4,16.873571316519257,13.0
8056,2023-12-09,Verona,Lazio,5.0,14.0,4.2,3.6,2.04,serie_a,2324,0.23665893271461716,0.2761020881670534,0.4872389791183295,13.55131182403781,16.8,9.208173470345889,9.0
8057,2023-12-09,Atalanta,Milan,19.0,14.0,2.65,3.45,3.0,serie_a,2324,0.3771522273845313,0.2896966384257994,0.3331511341896693,13.826489625652263,10.4,12.660089153299664,15.6
8058,2023-12-09,Inter,Udinese,17.0,11.0,1.31,6.5,15.0,serie_a,2324,0.7758723590498547,0.1563681215931246,0.06775951935702065,14.23089729200085,9.6,10.332323234856997,11.4
8059,2023-12-10,Frosinone,Torino,11.0,16.0,3.55,3.48,2.31,serie_a,2324,0.281142785197931,0.286797956164556,0.43205925863751293,12.925108958284664,15.6,11.869952594307714,10.2
8060,2023-12-10,Monza,Genoa,6.0,16.0,2.25,3.46,3.75,serie_a,2324,0.4443873619316723,0.28898022090932446,0.2666324171590034,12.254667375726253,14.6,10.235972855305254,8.8
8061,2023-12-10,Salernitana,Bologna,9.0,10.0,3.98,3.46,2.18,serie_a,2324,0.25151050350116705,0.2893097699233078,0.4591797265755252,11.862667668712444,18.6,11.292904023165168,12.6
8062,2023-12-10,Roma,Fiorentina,4.0,14.0,2.18,3.52,3.9,serie_a,2324,0.4590751615190144,0.2843135943498442,0.25661124413114145,11.343702412102525,11.0,18.8430524145068,9.2
8063,2023-12-11,Empoli,Lecce,18.0,14.0,2.6,3.49,3.01,serie_a,2324,0.3833219606712668,0.2855693689814595,0.33110867034727365,9.754717946793168,18.2,12.83628753209292,13.0
8064,2023-12-11,Cagliari,Sassuolo,18.0,8.0,2.6,3.83,3.11,serie_a,2324,0.3976358106912633,0.2699355372838863,0.3324286520248504,14.38522839014372,11.6,13.621355851758997,13.0
8065,2023-12-15,Genoa,Juventus,11.0,11.0,5.0,3.42,1.96,serie_a,2324,0.19948100180935152,0.2916388915341396,0.508880106656509,11.943808552852053,8.6,10.815693115984864,14.6
8066,2023-12-16,Lecce,Frosinone,18.0,11.0,2.21,3.58,3.62,serie_a,2324,0.4488701699940426,0.2770958311974397,0.27403399880851775,12.617730256297758,14.6,13.158158351582003,14.0
8067,2023-12-16,Napoli,Cagliari,21.0,9.0,1.37,5.9,11.0,serie_a,2324,0.7370560912177893,0.17114692287599512,0.09179698590621557,16.293441422255988,11.2,13.949326056550849,11.2
8068,2023-12-16,Torino,Empoli,10.0,7.0,1.66,4.11,6.5,serie_a,2324,0.6026719244894828,0.24341493787166457,0.15391313763885253,12.471866733162164,10.2,11.23016982707248,17.4
8069,2023-12-17,Milan,Monza,17.0,21.0,1.68,4.33,6.0,serie_a,2324,0.5995237040319008,0.23260965883916704,0.1678666371289322,11.445779515474289,16.0,11.968723821596551,15.8
8070,2023-12-17,Fiorentina,Verona,5.0,19.0,1.49,5.0,8.0,serie_a,2324,0.6737409466060299,0.20077480208859694,0.12548425130537308,20.11883633964397,7.8,12.642810866078618,13.6
8071,2023-12-17,Udinese,Sassuolo,9.0,21.0,2.3,3.83,3.21,serie_a,2324,0.43158641171370105,0.259177218522588,0.309236369763711,11.32494138392409,12.8,12.429040634321058,14.8
8072,2023-12-17,Bologna,Roma,8.0,8.0,2.5,3.27,3.41,serie_a,2324,0.40037413781341225,0.3060964356371653,0.29352942654942243,11.077422575344274,11.0,10.950471035303512,10.0
8073,2023-12-17,Lazio,Inter,13.0,12.0,5.25,3.85,1.82,serie_a,2324,0.1905396402398401,0.2598267821452365,0.5496335776149234,9.481995464418466,8.2,13.738380751075132,11.2
8074,2023-12-18,Atalanta,Salernitana,20.0,10.0,1.33,6.0,10.6,serie_a,2324,0.7423142463642942,0.1645463246107519,0.09313942902495391,13.9275756118289,11.4,11.886092154505665,19.0
8075,2023-12-22,Empoli,Lazio,21.0,14.0,4.37,3.53,2.06,serie_a,2324,0.22939359812745067,0.2839801767186854,0.48662622515386383,11.51705640470136,16.0,9.81723826349017,9.4
8076,2023-12-22,Sassuolo,Genoa,12.0,14.0,2.35,3.5,3.32,serie_a,2324,0.42029876659312043,0.2822006004268094,0.2975006329800702,15.287339941657592,12.4,11.860227525918965,8.4
8077,2023-12-22,Monza,Fiorentina,7.0,14.0,3.0,3.3,2.66,serie_a,2324,0.329282016655413,0.2993472878685573,0.3713706954760297,13.366078511528226,16.0,13.533700394360483,10.8
8078,2023-12-22,Salernitana,Milan,19.0,21.0,8.0,5.0,1.48,serie_a,2324,0.12491559756921,0.19986495611073601,0.675219446320054,12.74186338066566,18.8,11.683728578919553,17.8
8079,2023-12-23,Frosinone,Juventus,10.0,13.0,6.0,4.0,1.71,serie_a,2324,0.16642335766423355,0.24963503649635035,0.583941605839416,12.889528602215222,15.6,13.117526306201,11.8
8080,2023-12-23,Bologna,Atalanta,9.0,12.0,2.9,3.37,2.89,serie_a,2324,0.3491627021542808,0.3004664202514582,0.35037087759426094,11.612023878666392,10.4,12.691989250464715,11.4
8081,2023-12-23,Torino,Udinese,14.0,10.0,1.85,3.64,5.5,serie_a,2324,0.542121368030545,0.2755287172682715,0.18234991470118336,9.998766166284861,10.6,10.175190132825524,14.2
8082,2023-12-23,Inter,Lecce,20.0,11.0,1.25,7.0,17.0,serie_a,2324,0.7986577181208054,0.14261744966442952,0.0587248322147651,15.097012655717327,11.0,12.363498624163654,13.8
8083,2023-12-23,Verona,Cagliari,13.0,12.0,2.44,3.42,3.25,serie_a,2324,0.40580800151881363,0.2895238373409079,0.30466816114027856,16.298374376505297,12.2,13.821163655504261,13.8
8084,2023-12-23,Roma,Napoli,17.0,7.0,3.15,3.3,2.63,serie_a,2324,0.3172323044026536,0.302812654202533,0.3799550413948133,10.395521778856473,8.6,16.52572675409348,11.0
8085,2023-12-29,Fiorentina,Torino,12.0,6.0,2.25,3.39,3.8,serie_a,2324,0.4432973726320137,0.29422391988850466,0.26247870747948177,13.920363348951412,10.0,10.006673686364774,10.2
8086,2023-12-29,Napoli,Monza,25.0,8.0,1.66,4.32,6.0,serie_a,2324,0.6020738097892742,0.2313524361690266,0.16657375404169916,16.491502642284438,12.8,12.182791967918956,16.4
8087,2023-12-29,Genoa,Inter,13.0,16.0,6.25,3.9,1.7,serie_a,2324,0.15926014893105933,0.2552245976459284,0.5855152534230122,12.722858062461437,9.4,15.210160091659427,10.8
8088,2023-12-29,Lazio,Frosinone,13.0,11.0,1.71,4.01,6.0,serie_a,2324,0.5843053541895858,0.24916761986638203,0.166527025944032,11.200969273389713,12.0,10.954922459024587,14.0
8089,2023-12-30,Atalanta,Lecce,17.0,15.0,1.48,4.75,9.0,serie_a,2324,0.6774960380348652,0.21109350237717905,0.11141045958795562,13.954275595902411,10.6,12.630842533293109,15.8
8090,2023-12-30,Cagliari,Empoli,15.0,5.0,2.11,3.68,3.75,serie_a,2324,0.4681568529003674,0.26842689120102586,0.26341625589860673,14.077701046311319,12.8,15.054845245056464,15.2
8091,2023-12-30,Udinese,Bologna,15.0,14.0,3.71,3.29,2.32,serie_a,2324,0.26832689420971034,0.3025813913428648,0.4290917144474248,9.984708423161477,15.4,9.807952872746903,10.4
8092,2023-12-30,Milan,Sassuolo,20.0,12.0,1.5,5.1,7.5,serie_a,2324,0.6692913385826771,0.1968503937007874,0.13385826771653542,12.465269936148923,18.8,13.86178189642489,13.4
8093,2023-12-30,Verona,Salernitana,11.0,9.0,2.01,3.68,4.4,serie_a,2324,0.4992476751930145,0.2726869095483584,0.22806541525862706,16.575354198289165,11.4,13.51996005781919,17.2
8094,2023-12-30,Juventus,Roma,13.0,11.0,2.16,3.2,4.4,serie_a,2324,0.4616998950682057,0.3116474291710389,0.22665267576075554,11.674330341968119,11.6,11.67747298887435,8.6
8095,2024-01-05,Bologna,Genoa,21.0,3.0,2.13,3.19,4.75,serie_a,2324,0.47256016741151485,0.31553390488605854,0.21190592770242664,9.834381216012622,11.6,13.324782258745405,10.8
8096,2024-01-06,Inter,Verona,15.0,8.0,1.21,8.4,21.0,serie_a,2324,0.8321775312066575,0.1198731919952447,0.04794927679809788,17.850192874800165,12.6,14.404091885000565,10.4
8097,2024-01-06,Frosinone,Monza,10.0,7.0,2.75,3.5,2.77,serie_a,2324,0.35990719257540604,0.282784222737819,0.35730858468677495,11.645409209175046,14.0,11.177385595115755,18.0
8098,2024-01-06,Lecce,Cagliari,15.0,14.0,2.27,3.48,3.55,serie_a,2324,0.43635053563670656,0.2846309528434839,0.2790185115198096,14.375252215684345,15.4,13.463421156324978,11.4
8099,2024-01-06,Sassuolo,Fiorentina,7.0,9.0,3.38,3.75,2.27,serie_a,2324,0.29495739793001413,0.26585493466758603,0.43918766740239984,12.847727155315908,15.2,12.3889886011697,9.4
8100,2024-01-07,Empoli,Milan,17.0,13.0,5.5,4.26,1.7,serie_a,2324,0.18095047723751936,0.23362150817050623,0.5854280145919745,14.555087566759676,14.8,14.103348637806937,17.2
8101,2024-01-07,Torino,Napoli,10.0,10.0,3.05,3.41,2.62,serie_a,2324,0.3269522830156227,0.2924353264509234,0.3806123905334538,9.837573214095299,10.0,17.5086422151639,11.2
8102,2024-01-07,Udinese,Lazio,13.0,7.0,3.64,3.32,2.33,serie_a,2324,0.27332730305000424,0.2996721033439806,0.4270005936060153,11.986404773551351,15.8,11.249366166446615,11.6
8103,2024-01-07,Salernitana,Juventus,8.0,18.0,9.0,4.9,1.45,serie_a,2324,0.11057505252509534,0.20309703525017508,0.6863279122247298,12.490347668139966,16.8,14.426471982219505,12.2
8104,2024-01-07,Roma,Atalanta,16.0,8.0,2.43,3.39,3.33,serie_a,2324,0.40873985726855017,0.29299051715710234,0.29826962557434744,12.190306372254751,10.0,13.687731322674079,11.4
8105,2024-01-13,Genoa,Torino,11.0,6.0,3.1,3.11,2.76,serie_a,2324,0.32051559711134175,0.31948500033606414,0.35999940255259405,11.458446165513827,13.2,10.157899478178761,10.0
8106,2024-01-13,Napoli,Salernitana,20.0,6.0,1.37,5.9,10.5,serie_a,2324,0.7338482314198393,0.17040204695681016,0.09574972162335046,16.039162444439654,11.0,10.200142237129132,16.0
8107,2024-01-13,Verona,Empoli,12.0,14.0,2.29,3.49,3.63,serie_a,2324,0.4372512813432965,0.28690700122525753,0.275841717431446,13.037462772475303,11.0,14.158636349487699,13.2
8108,2024-01-13,Monza,Inter,9.0,20.0,7.5,4.7,1.55,serie_a,2324,0.1345088626292467,0.21464180206794684,0.6508493353028065,9.500409362788142,16.4,18.952786151272992,11.2
8109,2024-01-14,Lazio,Lecce,8.0,11.0,1.71,3.91,6.0,serie_a,2324,0.5806054036395495,0.25392205632317894,0.1654725400372716,10.775073510786017,12.4,14.817924127873363,16.0
8110,2024-01-14,Cagliari,Bologna,4.0,11.0,3.17,3.27,2.56,serie_a,2324,0.31174983148557106,0.30221619749518663,0.38603397101924236,13.070658238950738,12.4,12.13593272695283,9.4
8111,2024-01-14,Fiorentina,Udinese,10.0,12.0,1.73,4.0,5.7,serie_a,2324,0.5760339556858088,0.24913468583411233,0.1748313584800788,10.99472369064049,8.6,13.124776870439325,14.6
8112,2024-01-14,Milan,Roma,17.0,12.0,2.21,3.35,3.83,serie_a,2324,0.4470822313516829,0.29494081530961763,0.2579769533386995,15.167082472497702,17.6,12.444779143590349,10.0
8113,2024-01-15,Atalanta,Frosinone,21.0,8.0,1.48,5.1,8.0,serie_a,2324,0.67787598856915,0.1967169535455573,0.12540705788529274,13.410065942773665,12.8,10.203880833032146,13.4
8114,2024-01-16,Juventus,Sassuolo,12.0,8.0,1.46,5.0,8.8,serie_a,2324,0.6859138242813493,0.200286836690154,0.1137993390284966,14.109685901852595,10.6,12.953395229194712,14.0
8115,2024-01-20,Roma,Verona,9.0,12.0,1.5,4.5,8.5,serie_a,2324,0.6623376623376623,0.22077922077922077,0.11688311688311688,13.60087562958724,10.6,14.068013571930953,11.0
8116,2024-01-20,Udinese,Milan,11.0,15.0,4.3,3.83,1.93,serie_a,2324,0.22984835151850597,0.25805428499466726,0.5120973634868268,13.77620864845036,13.2,15.448341039430323,16.2
8117,2024-01-21,Frosinone,Cagliari,17.0,9.0,2.44,3.6,3.09,serie_a,2324,0.4052813360730993,0.27469068333843394,0.32002798058846676,9.609538793323061,14.4,10.565777995670233,13.0
8118,2024-01-21,Empoli,Monza,9.0,15.0,2.87,3.54,2.63,serie_a,2324,0.3445912184794637,0.27937197656385904,0.37603680495667724,14.38846379150242,12.8,9.914218743526641,17.2
8119,2024-01-21,Salernitana,Genoa,11.0,5.0,3.79,3.35,2.23,serie_a,2324,0.261035616572381,0.29532089158487285,0.44364349184274626,10.310025366085975,18.0,10.942325659551063,13.2
8120,2024-01-21,Lecce,Juventus,12.0,15.0,6.5,3.82,1.71,serie_a,2324,0.15378132268605277,0.26166978991082274,0.5845488874031245,15.20206500058767,14.0,14.180995225102205,9.6
8121,2024-01-26,Cagliari,Torino,25.0,16.0,3.75,3.25,2.32,serie_a,2324,0.26523612698971066,0.30604168498812767,0.42872218802216167,10.048294596984343,12.2,8.734305710333148,10.0
8122,2024-01-27,Atalanta,Udinese,14.0,13.0,1.54,4.61,7.5,serie_a,2324,0.6496080744921503,0.21700573421212827,0.13338619129572152,14.276844302916464,11.6,13.982115730088214,12.0
8123,2024-01-27,Juventus,Empoli,9.0,16.0,1.34,5.7,13.0,serie_a,2324,0.7472922003267511,0.17567921902418362,0.07702858064906513,13.507899622743214,9.8,13.50842445635713,13.8
8124,2024-01-27,Milan,Bologna,14.0,15.0,1.76,4.0,5.25,serie_a,2324,0.563304721030043,0.2478540772532189,0.1888412017167382,16.03165218700827,14.2,13.08711205163506,8.4
8125,2024-01-28,Genoa,Lecce,19.0,19.0,2.13,3.34,4.3,serie_a,2324,0.4688071238314096,0.29896981250326427,0.23222306366532616,10.117226459596482,13.2,15.02019503760123,14.8
8126,2024-01-28,Monza,Sassuolo,12.0,14.0,2.38,3.77,3.2,serie_a,2324,0.4210438145229403,0.26580484842562285,0.3131513370514369,9.600174736400637,15.6,13.14300386765314,12.8
8127,2024-01-28,Verona,Frosinone,15.0,11.0,2.5,3.56,3.05,serie_a,2324,0.39652339042471607,0.27845743709600845,0.3250191724792755,10.68703359415171,11.8,10.565988513245383,12.6
8128,2024-01-28,Lazio,Napoli,10.0,5.0,2.38,3.35,3.53,serie_a,2324,0.4193454586718393,0.29792304228029176,0.282731499047869,9.553886405261405,13.6,16.306294521803455,10.0
8129,2024-01-28,Fiorentina,Inter,14.0,8.0,4.3,3.81,1.96,serie_a,2324,0.23134832365715982,0.2611017826051935,0.5075498937376466,9.003998613876757,10.2,18.746670876427608,10.8
8130,2024-01-29,Salernitana,Roma,15.0,5.0,6.0,4.0,1.7,serie_a,2324,0.16585365853658535,0.24878048780487805,0.5853658536585367,9.721940311592272,15.0,13.275172933992234,11.4
8131,2024-02-02,Lecce,Fiorentina,16.0,10.0,3.87,3.42,2.18,serie_a,2324,0.2559634161413917,0.2896428130021011,0.45439377085650723,16.093610896987453,14.6,11.313973947090037,8.0
8132,2024-02-03,Empoli,Genoa,15.0,10.0,3.06,3.35,2.71,serie_a,2324,0.32866798686558957,0.30021613128618024,0.37111588184823024,12.576628782741125,12.8,10.080163027699383,14.6
8133,2024-02-03,Udinese,Monza,21.0,3.0,2.34,3.56,3.41,serie_a,2324,0.4267084718834141,0.2804769169121317,0.2928146112044542,14.411883487122262,12.0,10.36472276462235,15.6
8134,2024-02-03,Frosinone,Milan,7.0,13.0,5.25,4.4,1.71,serie_a,2324,0.1899928033029052,0.22669595848642096,0.5833112382106738,11.250972968831945,13.0,16.90040498780496,13.4
8135,2024-02-03,Bologna,Sassuolo,19.0,12.0,1.8,3.89,5.5,serie_a,2324,0.5586599472543542,0.2585058881896754,0.18283416455597046,14.258602338582259,9.6,11.23413285426152,13.4
8136,2024-02-04,Torino,Salernitana,13.0,3.0,1.55,4.33,7.8,serie_a,2324,0.6423904670426339,0.22995501707068883,0.12765451588667728,10.992537244941051,13.6,10.246373396306605,11.8
8137,2024-02-04,Napoli,Verona,19.0,12.0,1.46,5.0,8.7,serie_a,2324,0.685017794715127,0.20002519605681712,0.11495700922805582,13.00421345241476,10.2,11.27453398540702,11.6
8138,2024-02-04,Atalanta,Lazio,19.0,7.0,2.15,3.52,3.95,serie_a,2324,0.46401575197316824,0.2834187121427022,0.2525655358841295,14.46317809215586,12.2,9.153898380127986,12.2
8139,2024-02-04,Inter,Juventus,15.0,12.0,1.84,3.68,5.2,serie_a,2324,0.5394190871369294,0.2697095435684647,0.19087136929460577,16.958680859224653,11.0,12.650133704414014,11.0
8140,2024-02-05,Roma,Cagliari,20.0,12.0,1.52,4.7,7.5,serie_a,2324,0.6552775402461241,0.2119195449306614,0.13280291482321446,10.643690070653852,13.0,13.315514227455177,12.8
8141,2024-02-09,Salernitana,Empoli,13.0,17.0,2.47,3.32,3.32,serie_a,2324,0.4019370460048426,0.2990314769975787,0.2990314769975787,8.774465021193171,12.2,13.741668648671412,11.8
8142,2024-02-10,Cagliari,Lazio,13.0,12.0,3.75,3.32,2.24,serie_a,2324,0.2629070803342902,0.296958298570358,0.4401346210953519,13.574320496889888,15.8,8.46840514077401,11.8
8143,2024-02-10,Roma,Inter,8.0,10.0,4.75,3.61,1.97,serie_a,2324,0.21155259142033572,0.2783586729214944,0.5100887356581699,11.67240862035737,12.8,16.631955939291466,11.2
8144,2024-02-10,Sassuolo,Torino,11.0,13.0,3.5,3.52,2.29,serie_a,2324,0.28387296712894156,0.2822600525429817,0.4338669803280767,11.423597740319336,14.4,11.193545267483218,12.2
8145,2024-02-11,Fiorentina,Frosinone,18.0,11.0,1.56,4.55,6.5,serie_a,2324,0.631768953068592,0.21660649819494585,0.1516245487364621,10.850921066811441,9.8,9.786826756959396,13.0
